key,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2018hop_qm90,2854,3489,980,3970,7140,399,254,414
2018hop_qm91,2974,2283,5414,7039,148,957,223,391
2018hop_qm92,1902,3284,180,4733,4775,7173,506,124
2018hop_qm93,1810,5291,5809,6803,6907,1984,367,416
2018hop_qm94,6705,7157,6050,1156,5839,6014,461,132
2018hop_qm95,3397,3506,6702,980,5854,6885,396,257
2018hop_qm96,7034,2992,3495,2854,2976,2990,288,350
2018hop_qm97,2283,585,6919,3489,294,6672,230,558
2018hop_qm98,7039,399,6025,2583,3019,3223,435,191
2018hop_qm99,7293,5572,3711,6060,2096,7140,455,257
2018hop_sf1m1,2976,148,254,2990,294,5572,358,324
2018hop_sf1m2,2976,148,254,2990,294,5572,468,139
2018hop_sf2m1,359,7039,3489,1706,3339,2974,300,465
2018hop_sf2m2,7039,6060,3489,1706,3339,2974,249,507
2018iacf_f1m1,1156,6424,6025,525,3928,5914,238,462
2018iacf_f1m2,1156,6424,6025,525,3928,5914,373,342
2018iacf_f1m3,1156,6424,6025,525,3928,5914,386,323
2018iacf_qf1m1,1710,2410,3633,4500,931,6420,444,261
2018iacf_qf1m2,1710,2410,3633,4500,931,6420,467,164
2018iacf_qf2m1,1156,6424,6025,5576,167,4329,368,320
2018iacf_qf2m2,1156,6424,6025,5576,167,4329,387,286
2018iacf_qf3m1,525,3928,5914,4959,1982,2987,402,309
2018iacf_qf3m2,525,3928,5914,4959,1982,2987,302,280
2018iacf_qf4m1,2526,4818,5690,5006,6317,6359,458,296
2018iacf_qf4m2,2526,4818,5690,5006,6317,6359,338,278
2018iacf_qm1,1156,4054,167,6025,5576,6950,234,291
2018iacf_qm10,6419,6412,4506,4646,3633,6164,183,290
2018iacf_qm11,5576,3026,2874,2526,4260,1710,159,405
2018iacf_qm12,6424,6025,5837,5006,5906,2530,383,275
2018iacf_qm13,1985,1156,6379,967,7122,6371,339,175
2018iacf_qm14,525,6467,5914,167,2549,2957,279,64
2018iacf_qm15,2410,4818,4054,6889,6320,6419,349,153
2018iacf_qm16,6391,5690,3928,6412,6999,5935,362,203
2018iacf_qm17,6536,3633,931,7141,2987,6455,321,238
2018iacf_qm18,6950,5991,4500,6420,4646,7142,116,446
2018iacf_qm19,6630,1094,6359,6164,3206,4329,400,235
2018iacf_qm2,3026,6467,4329,6317,931,3928,310,426
2018iacf_qm20,4021,5041,7309,6317,4506,1982,20,397
2018iacf_qm21,525,4260,2549,4959,5906,6412,337,256
2018iacf_qm22,4818,2530,6025,1710,1985,6467,284,215
2018iacf_qm23,6379,6320,6999,2526,6950,6424,69,339
2018iacf_qm24,2874,6630,3633,167,5006,5935,89,462
2018iacf_qm25,6317,6536,1094,2410,3928,1156,199,437
2018iacf_qm26,6371,6391,7141,3026,4959,4646,80,478
2018iacf_qm27,2957,6420,6359,2987,5690,5041,334,304
2018iacf_qm28,6889,7309,967,6164,5914,931,255,250
2018iacf_qm29,4329,5837,6455,4021,5576,5991,273,167
2018iacf_qm3,7309,6320,5914,1094,7141,6420,115,409
2018iacf_qm30,7122,7142,3206,4054,4506,4260,372,242
2018iacf_qm31,4500,1982,2874,6419,1156,6999,277,193
2018iacf_qm32,4818,6317,2526,3633,4959,6420,421,299
2018iacf_qm33,5906,3026,6536,6320,167,6630,192,382
2018iacf_qm34,6359,6950,5935,6467,967,6424,292,297
2018iacf_qm35,5991,7141,2549,4506,6025,7122,104,329
2018iacf_qm36,2530,2987,4329,6412,6889,7142,212,311
2018iacf_qm37,5690,1982,931,5837,4054,6371,320,260
2018iacf_qm38,5576,5041,4500,3206,3928,525,145,443
2018iacf_qm39,1985,6419,4260,2957,7309,6391,252,335
2018iacf_qm4,6371,6424,2987,4500,2526,6391,330,328
2018iacf_qm40,4646,2410,1710,5914,5006,4021,419,157
2018iacf_qm41,6164,1094,4818,6455,6379,3026,395,124
2018iacf_qm42,6320,6359,5991,3633,6412,6317,271,362
2018iacf_qm43,2549,2874,6424,4329,7142,4054,396,109
2018iacf_qm44,5041,7141,5906,6391,6467,6950,201,388
2018iacf_qm45,5914,7122,6536,6419,5935,5576,178,404
2018iacf_qm46,6999,931,4021,3206,1985,2530,216,110
2018iacf_qm47,4260,6455,5006,1982,1156,6420,208,394
2018iacf_qm48,5690,6164,4500,167,2410,2526,280,457
2018iacf_qm49,1710,6025,6889,1094,2957,6371,246,220
2018iacf_qm5,967,5906,6379,2530,2874,5690,311,202
2018iacf_qm50,4959,7309,4506,5837,6379,3928,246,233
2018iacf_qm51,6630,4646,967,2987,4054,525,307,370
2018iacf_qm52,6424,3633,1156,5041,5914,3026,462,175
2018iacf_qm53,5006,6317,5576,7141,1985,5690,434,235
2018iacf_qm54,6950,167,6419,6455,6371,6412,319,194
2018iacf_qm55,5906,2526,3206,5935,7309,5991,409,42
2018iacf_qm56,931,6359,4646,6379,4818,4260,397,258
2018iacf_qm57,3928,2530,6630,1982,2549,6391,278,277
2018iacf_qm58,4329,1710,2957,967,4500,6320,266,396
2018iacf_qm59,6025,4021,4959,7142,6536,6164,363,95
2018iacf_qm6,5837,6630,7142,1710,5041,6999,234,337
2018iacf_qm60,2874,1094,2410,2987,4506,6467,328,214
2018iacf_qm61,6420,525,7122,6999,6889,5837,349,172
2018iacf_qm62,5041,6371,167,2530,5991,4260,416,128
2018iacf_qm63,3633,6455,1985,4500,4329,5906,330,292
2018iacf_qm64,3928,7142,6419,2526,931,6025,338,325
2018iacf_qm65,5935,2987,4959,1156,1710,7309,408,173
2018iacf_qm66,6467,6420,2410,4054,6630,6379,300,134
2018iacf_qm67,7122,4021,6889,5690,6950,3026,172,259
2018iacf_qm68,1094,6999,4646,2549,967,5576,256,384
2018iacf_qm69,4506,6391,6320,6359,525,5006,87,444
2018iacf_qm7,1985,5006,6889,6536,2549,6359,266,235
2018iacf_qm70,6536,2957,1982,6424,6164,6317,228,353
2018iacf_qm71,6412,5914,5837,3206,2874,4818,301,369
2018iacf_qm72,5935,4500,7141,6889,6379,2530,145,189
2018iacf_qm73,6950,6371,2549,7309,2410,3633,145,436
2018iacf_qm74,3026,6419,5006,5991,967,2987,215,336
2018iacf_qm75,7122,3928,1710,5906,6359,6164,236,177
2018iacf_qm76,4054,1982,5041,4959,1094,1985,329,325
2018iacf_qm77,6391,6317,6455,7142,6025,5914,265,370
2018iacf_qm78,7141,6412,2526,6630,2957,4021,317,369
2018iacf_qm79,6420,167,5576,931,6424,4506,443,296
2018iacf_qm8,2410,3206,4959,2957,6455,7122,442,156
2018iacf_qm80,6467,4646,1156,6320,5837,3206,352,205
2018iacf_qm81,4260,4329,6536,6999,5690,4818,234,440
2018iacf_qm82,2874,6164,2987,525,6950,1985,321,247
2018iacf_qm83,6455,2530,7309,6359,3026,4054,169,339
2018iacf_qm84,5006,4500,6412,931,7122,1094,313,352
2018iacf_qm85,6379,3206,6317,2549,6419,1710,213,258
2018iacf_qm86,5914,6424,5690,5991,4959,6630,343,287
2018iacf_qm87,6025,4329,167,4646,5935,5041,409,270
2018iacf_qm88,6371,6420,6320,3928,4021,2874,213,393
2018iacf_qm89,4506,6999,5906,1156,4818,2957,81,435
2018iacf_qm9,4818,5991,525,4021,5935,1982,262,278
2018iacf_qm90,7141,5837,967,4260,6391,2410,173,423
2018iacf_qm91,7142,5576,6467,1982,6889,3633,322,315
2018iacf_qm92,525,2526,2530,1710,6536,6950,342,271
2018iacf_sf1m1,1710,2410,3633,1156,6424,6025,390,400
2018iacf_sf1m2,1710,2410,3633,1156,6424,6025,257,372
2018iacf_sf2m1,525,3928,5914,2526,4818,5690,313,420
2018iacf_sf2m2,525,3928,5914,2526,4818,5690,416,0
2018iacf_sf2m3,525,3928,5914,4646,4818,5690,344,307
2018idbo_f1m1,1619,2122,3145,2130,3239,3288,323,174
2018idbo_f1m2,1619,2122,3145,2130,3239,3288,465,101
2018idbo_qf1m1,1619,2122,3145,1569,3598,4135,554,205
2018idbo_qf1m2,1619,2122,3145,1569,3598,4135,441,194
2018idbo_qf2m1,3256,1983,4598,2102,5496,3245,360,279
2018idbo_qf2m2,3256,1983,4598,2102,5496,3245,452,251
2018idbo_qf3m1,3128,3230,1891,4944,115,6411,423,272
2018idbo_qf3m2,3128,3230,1891,4944,115,6411,333,292
2018idbo_qf4m1,2130,3239,3288,5933,4175,2594,461,158
2018idbo_qf4m2,2130,3239,3288,5933,4175,2594,389,247
2018idbo_qm1,3562,3128,4135,1566,4944,3243,366,80
2018idbo_qm10,2102,3245,5933,3230,3288,3145,163,415
2018idbo_qm11,3128,2594,7301,3513,3239,4643,227,228
2018idbo_qm12,6358,2130,4944,1619,4585,4598,429,260
2018idbo_qm13,7148,1891,1983,6680,5496,115,364,235
2018idbo_qm14,3145,3256,3562,5933,3239,5871,363,287
2018idbo_qm15,2130,3513,3230,1566,3288,3598,442,169
2018idbo_qm16,3243,6358,4585,7148,1569,4175,256,364
2018idbo_qm17,6411,5496,5630,4598,2102,3128,213,386
2018idbo_qm18,4944,2122,2594,115,7301,1983,463,169
2018idbo_qm19,4135,1619,1891,4643,5430,5461,450,129
2018idbo_qm2,5430,3230,5933,1569,4598,2122,178,535
2018idbo_qm20,1566,6680,3006,3245,3145,3239,85,425
2018idbo_qm21,115,5630,2122,4585,2130,3256,386,273
2018idbo_qm22,4598,5430,7148,3128,1891,3598,226,434
2018idbo_qm23,3288,4175,4135,5496,3230,1569,268,484
2018idbo_qm24,2102,4944,5461,2594,4643,6680,375,60
2018idbo_qm25,7301,3243,5933,5871,6358,3245,295,348
2018idbo_qm26,3006,6411,3513,1983,3562,1619,247,375
2018idbo_qm27,4175,3598,3230,3239,5461,6680,441,202
2018idbo_qm28,5871,3243,5430,2130,3245,5496,108,414
2018idbo_qm29,4135,3006,2122,3288,6358,4643,388,257
2018idbo_qm3,3513,5496,7148,2594,5871,3006,349,163
2018idbo_qm30,1983,1569,3128,7148,1619,2102,352,344
2018idbo_qm31,3256,4598,115,7301,3513,3562,278,163
2018idbo_qm32,5933,6411,1566,4944,5630,1891,355,319
2018idbo_qm33,4585,2594,1983,3145,3598,3243,308,300
2018idbo_qm34,5871,6680,3128,2122,3288,5461,157,437
2018idbo_qm35,5496,3562,6358,3513,5630,2102,311,286
2018idbo_qm36,5933,115,2594,3006,4175,1619,331,273
2018idbo_qm37,4643,2130,4598,3145,1566,1569,317,289
2018idbo_qm38,7301,3239,3230,1891,5430,4585,425,284
2018idbo_qm39,3256,3245,6411,7148,4135,4944,457,251
2018idbo_qm4,3598,1983,3256,4175,6411,4643,370,250
2018idbo_qm40,3243,2122,5496,1566,4598,2594,342,310
2018idbo_qm41,5430,1619,3598,2102,3562,115,391,283
2018idbo_qm42,4585,5630,3288,4643,3128,3245,357,302
2018idbo_qm43,3239,7148,2130,5461,5933,4135,373,256
2018idbo_qm44,6680,4175,3145,1891,3256,3513,353,292
2018idbo_qm45,3230,3006,6358,4944,1983,6411,296,345
2018idbo_qm46,1569,2102,5871,5496,1566,7301,222,295
2018idbo_qm47,3513,3598,4135,1619,5933,2122,172,430
2018idbo_qm48,4944,3288,3239,6358,1983,5430,363,262
2018idbo_qm49,3245,4598,6680,3128,115,4175,91,504
2018idbo_qm5,7301,1619,5630,1891,6680,3288,395,117
2018idbo_qm50,3145,4643,7301,6411,3243,7148,247,349
2018idbo_qm51,5461,3256,3006,5630,2130,1569,407,215
2018idbo_qm52,4585,5871,3562,2594,1891,3230,76,459
2018idbo_qm53,3598,7148,4643,1566,3513,6358,312,229
2018idbo_qm54,5496,5461,3128,4598,3145,5933,461,272
2018idbo_qm55,5630,2594,3243,3256,3230,1619,165,409
2018idbo_qm56,1891,4175,2102,4135,7301,2130,317,295
2018idbo_qm57,3562,5430,3288,6680,4585,6411,133,487
2018idbo_qm58,1569,3006,3239,115,5871,4944,257,350
2018idbo_qm59,3245,5461,1891,1983,2122,3513,197,422
2018idbo_qm6,2130,3145,5461,6358,115,3239,224,473
2018idbo_qm60,3230,3128,1566,3256,7301,6358,355,214
2018idbo_qm61,6411,1569,3288,4175,2594,2130,272,395
2018idbo_qm62,1619,3245,4944,3239,3598,5496,238,383
2018idbo_qm63,5430,2102,6680,3243,3006,115,276,328
2018idbo_qm64,1983,5871,3145,5630,4135,4598,366,132
2018idbo_qm65,2122,4643,4585,3562,5933,7148,352,260
2018idbo_qm66,6680,7301,3598,3006,3128,2130,190,434
2018idbo_qm67,3288,3513,4598,3239,3243,3256,233,320
2018idbo_qm68,3145,7148,5630,5430,4944,4175,151,370
2018idbo_qm69,5461,1983,1566,5933,4585,5496,340,335
2018idbo_qm7,2102,4135,3256,3245,4585,3006,339,238
2018idbo_qm70,1569,6358,1891,3562,2594,3245,198,314
2018idbo_qm71,115,4643,1619,3230,4135,5871,416,94
2018idbo_qm72,2122,3239,1566,6411,2102,3145,353,371
2018idbo_qm8,4175,1566,5871,2122,6411,5430,165,398
2018idbo_qm9,3243,3562,1569,3598,5461,5630,218,193
2018idbo_sf1m1,1619,2122,3145,3256,1983,4598,446,77
2018idbo_sf1m2,1619,2122,3145,3256,1983,4598,276,283
2018idbo_sf1m3,1619,2122,3145,3256,1983,4598,392,251
2018idbo_sf2m1,3128,3230,1891,2130,3239,3288,362,258
2018idbo_sf2m2,3128,3230,1891,2130,3239,3288,259,391
2018idbo_sf2m3,3128,3230,1891,2130,3239,3288,203,306
2018ilch_f1m1,2451,16,6823,1706,578,5822,303,320
2018ilch_f1m2,2451,16,6823,1706,578,5822,450,260
2018ilch_f1m3,2451,16,6823,1706,578,5822,344,315
2018ilch_qf1m1,2451,16,6823,1511,5013,4096,314,338
2018ilch_qf1m2,2451,16,6823,1511,5013,4096,371,278
2018ilch_qf1m3,2451,16,6823,1511,5013,4096,361,268
2018ilch_qf2m1,4213,2338,2010,341,2040,5934,336,472
2018ilch_qf2m2,4213,2338,2010,341,2040,5934,353,298
2018ilch_qf2m3,4213,2338,2010,341,2040,5934,102,352
2018ilch_qf3m1,1706,578,5822,3695,4241,5442,377,326
2018ilch_qf3m2,1706,578,5822,3695,4241,5442,424,220
2018ilch_qf4m1,111,269,1781,6991,6803,6487,442,106
2018ilch_qf4m2,111,269,1781,6991,6803,6487,357,224
2018ilch_qm1,6906,3352,2022,101,4292,4096,111,367
2018ilch_qm10,3352,5125,2151,4645,2022,4702,15,204
2018ilch_qm11,2451,3734,1511,4096,2704,5847,337,253
2018ilch_qm12,677,3695,3110,3061,5041,1706,124,340
2018ilch_qm13,6487,5013,6823,4292,2010,2136,390,66
2018ilch_qm14,2040,4269,1781,2905,6421,16,132,369
2018ilch_qm15,7237,6803,101,4787,4979,2709,420,256
2018ilch_qm16,5934,2338,578,4241,4213,2725,560,283
2018ilch_qm17,3488,6991,5350,341,111,6906,219,356
2018ilch_qm18,269,3067,2039,5822,2358,5442,323,312
2018ilch_qm19,16,4096,6823,3061,4645,677,399,122
2018ilch_qm2,2039,7237,5847,2704,6991,269,117,413
2018ilch_qm20,5041,1781,7237,5125,1511,2010,91,266
2018ilch_qm21,2151,5847,2136,4241,3352,4269,249,175
2018ilch_qm22,6803,578,3488,2338,4702,4292,359,248
2018ilch_qm23,341,2039,3695,4213,6906,2709,549,193
2018ilch_qm24,5442,6991,2040,3734,101,3110,292,228
2018ilch_qm25,2704,2725,2358,5350,2905,4787,284,137
2018ilch_qm26,5013,2451,2022,5822,5934,6421,377,142
2018ilch_qm27,269,1706,6487,3067,111,4979,409,209
2018ilch_qm28,1781,4096,6906,6823,2136,7237,340,178
2018ilch_qm29,341,5442,4213,2151,4292,1511,514,75
2018ilch_qm3,6823,5125,3110,3695,2451,4269,132,465
2018ilch_qm30,4241,5041,3488,3734,2358,2709,337,115
2018ilch_qm31,2338,677,101,4269,2704,5350,422,187
2018ilch_qm32,4979,4645,5847,3110,5013,2725,257,386
2018ilch_qm33,6991,16,1706,5125,6487,2022,471,115
2018ilch_qm34,3352,2905,3061,2451,3067,6803,115,327
2018ilch_qm35,578,3695,4787,2040,269,5934,297,337
2018ilch_qm36,111,2039,5822,4702,2010,6421,238,224
2018ilch_qm37,4292,7237,4241,3110,5350,5041,298,39
2018ilch_qm38,2022,2709,2338,5442,2136,4645,433,205
2018ilch_qm39,2905,341,2704,6906,1706,5125,383,289
2018ilch_qm4,3067,3734,4702,1511,2136,2725,80,196
2018ilch_qm40,3488,4213,4787,3067,3352,677,403,149
2018ilch_qm41,4979,2040,6823,2039,1511,2358,309,134
2018ilch_qm42,6421,2725,6803,6991,6487,3695,404,295
2018ilch_qm43,5013,4269,4702,269,3734,4096,122,431
2018ilch_qm44,111,3061,1781,578,5847,5822,293,340
2018ilch_qm45,16,5934,2451,2010,2151,101,505,39
2018ilch_qm46,2358,341,2136,4645,2704,3110,391,275
2018ilch_qm47,2725,4292,5125,2709,2040,2039,158,312
2018ilch_qm48,1511,4702,4241,6991,677,2022,314,233
2018ilch_qm49,1706,4787,5013,5822,3488,1781,421,239
2018ilch_qm5,2709,2151,4645,677,6421,578,103,383
2018ilch_qm50,2905,101,3067,578,6823,111,202,367
2018ilch_qm51,6803,269,4213,4096,2451,5350,525,260
2018ilch_qm52,6421,5442,6487,5041,5847,3352,235,339
2018ilch_qm53,3695,2338,3734,2151,7237,16,501,150
2018ilch_qm54,4269,6906,4979,5934,3061,2010,208,332
2018ilch_qm55,1706,4241,3067,2040,5013,4292,319,169
2018ilch_qm56,3110,111,6803,2022,4213,2039,392,266
2018ilch_qm57,4787,5847,6991,2709,6823,2905,345,267
2018ilch_qm58,7237,2358,677,3352,2725,2451,140,373
2018ilch_qm59,3695,5934,4096,2704,1781,5442,353,351
2018ilch_qm6,2010,1706,5822,5442,2338,4241,352,419
2018ilch_qm60,4979,5822,5350,3734,2151,5041,357,189
2018ilch_qm61,2136,5125,269,3061,3488,6421,264,189
2018ilch_qm62,4269,2010,16,4702,578,341,318,327
2018ilch_qm63,2338,1511,4645,101,6906,6487,412,246
2018ilch_qm64,2451,111,2704,5013,2709,5442,403,150
2018ilch_qm65,5350,3352,5934,2039,6823,1706,280,351
2018ilch_qm66,2358,1781,4292,2151,3061,6991,256,118
2018ilch_qm67,2010,2725,5041,2022,16,269,116,429
2018ilch_qm68,1511,4787,6487,3488,3110,4269,342,215
2018ilch_qm69,2136,677,6906,5847,6803,2040,149,435
2018ilch_qm7,4787,3061,2040,5041,341,5013,329,308
2018ilch_qm70,2905,4241,4645,4702,4979,3695,237,360
2018ilch_qm71,6421,3067,341,4096,2338,7237,191,313
2018ilch_qm72,4213,101,578,3734,5822,5125,457,181
2018ilch_qm73,1511,2709,3352,16,5350,5013,193,385
2018ilch_qm74,2040,2022,2151,6823,2704,3488,338,270
2018ilch_qm75,2136,3110,5934,677,2905,2010,266,477
2018ilch_qm76,6421,4269,5041,2725,6906,3067,377,93
2018ilch_qm77,6803,5822,2338,5847,3695,2358,210,320
2018ilch_qm78,6487,2039,2451,1781,4241,341,182,370
2018ilch_qm79,4096,4979,5442,5125,578,6991,268,329
2018ilch_qm8,5350,2358,4213,1781,6487,2905,404,152
2018ilch_qm80,4292,4645,3734,4787,269,111,116,423
2018ilch_qm81,101,4702,3061,7237,4213,1706,262,463
2018ilch_qm82,5847,2022,2010,3695,5350,3067,273,389
2018ilch_qm83,6487,2709,5934,5822,2040,1511,217,427
2018ilch_qm84,6991,5041,2039,578,2136,2451,141,508
2018ilch_qm85,4292,6421,2704,4241,16,4979,265,460
2018ilch_qm86,4213,4269,2905,4645,7237,3488,388,238
2018ilch_qm87,4702,1781,3352,6906,3110,2338,333,278
2018ilch_qm88,2725,5442,3734,6803,6823,3061,274,340
2018ilch_qm89,1706,4096,111,2358,4787,2151,444,108
2018ilch_qm9,111,3488,16,5934,6803,4979,477,58
2018ilch_qm90,269,5013,677,5125,341,101,437,101
2018ilch_sf1m1,2451,16,6823,341,2040,5934,345,282
2018ilch_sf1m2,2451,16,6823,341,2040,5934,414,173
2018ilch_sf2m1,1706,578,5822,111,269,1781,413,180
2018ilch_sf2m2,1706,578,5822,111,269,1781,416,266
2018ilpe_f1m1,2481,1756,4645,2826,3695,4096,406,291
2018ilpe_f1m2,2481,1756,4645,2826,3695,648,432,208
2018ilpe_qf1m1,2481,1756,4645,2040,4213,4256,372,283
2018ilpe_qf1m2,2481,1756,4645,2040,4213,4256,400,290
2018ilpe_qf2m1,2220,5442,2358,2338,2081,2704,316,294
2018ilpe_qf2m2,2220,5442,2358,2338,2081,2704,290,465
2018ilpe_qf2m3,2220,5442,2358,2338,2081,2704,214,329
2018ilpe_qf3m1,2826,3695,4096,4296,5847,2169,392,304
2018ilpe_qf3m2,2826,3695,4096,4296,5847,2169,385,302
2018ilpe_qf4m1,1736,4143,4356,4655,5822,1329,374,294
2018ilpe_qf4m2,1736,4143,4356,4655,5822,1329,335,267
2018ilpe_qm1,6651,4296,2481,2338,4356,2040,265,251
2018ilpe_qm10,4096,648,2826,4213,1329,5822,287,261
2018ilpe_qm11,2220,6874,2040,3352,2081,2338,368,298
2018ilpe_qm12,2704,4764,5442,4356,2358,4156,245,242
2018ilpe_qm13,1756,4296,1329,6237,3695,2169,327,371
2018ilpe_qm14,4213,3352,648,4330,4096,6874,336,249
2018ilpe_qm15,81,4156,6651,2481,2826,4241,81,440
2018ilpe_qm16,2040,3695,5847,2358,4645,4764,374,276
2018ilpe_qm17,2338,2220,2704,5442,4787,1736,237,393
2018ilpe_qm18,4256,5822,2081,4314,4356,4655,398,196
2018ilpe_qm19,4296,4212,4143,5847,4330,1756,235,405
2018ilpe_qm2,6874,4314,3352,4787,2169,4143,191,340
2018ilpe_qm20,4156,2169,3352,4764,4241,2220,132,241
2018ilpe_qm21,2826,4787,4256,2338,4213,2481,161,475
2018ilpe_qm22,6651,1329,1736,4655,6237,6874,264,245
2018ilpe_qm23,4143,81,1756,5822,4645,4356,434,112
2018ilpe_qm24,3695,648,2704,2040,4212,4314,352,314
2018ilpe_qm25,5442,2358,2481,2081,4096,4296,478,282
2018ilpe_qm26,4330,4256,2338,6237,5847,81,385,186
2018ilpe_qm27,2826,4156,4655,4645,2704,1756,393,193
2018ilpe_qm28,5822,4764,4096,4212,2081,6874,211,346
2018ilpe_qm29,4787,1329,4314,4356,4241,3695,310,426
2018ilpe_qm3,4156,4256,4645,4241,648,4330,41,411
2018ilpe_qm30,2220,4143,5442,2040,6651,4213,329,264
2018ilpe_qm31,2169,2358,648,3352,4256,1736,376,287
2018ilpe_qm32,4212,3695,1329,4156,4787,2481,228,340
2018ilpe_qm33,2338,4655,4096,4143,4213,4764,398,178
2018ilpe_qm34,4645,81,2220,2358,1756,4314,156,325
2018ilpe_qm35,2169,2081,6651,3352,2704,4296,268,176
2018ilpe_qm36,2826,6874,1736,5442,4330,4356,431,326
2018ilpe_qm37,4241,2040,6237,648,5822,5847,233,320
2018ilpe_qm38,4096,2358,1329,4314,4296,2220,359,306
2018ilpe_qm39,4330,4645,4213,6874,6651,2338,221,304
2018ilpe_qm4,4655,4212,1756,5847,2081,2358,378,150
2018ilpe_qm40,2081,1756,4787,1736,4156,648,417,236
2018ilpe_qm41,4256,5847,4241,3695,2826,4143,186,415
2018ilpe_qm42,4356,2481,3352,6237,2704,5822,404,285
2018ilpe_qm43,4655,2040,5442,81,4212,2169,503,52
2018ilpe_qm44,4764,4314,2081,6651,2826,4330,314,123
2018ilpe_qm45,2358,6874,4213,6237,2481,2220,291,431
2018ilpe_qm46,4241,3352,1329,1756,2338,5822,119,388
2018ilpe_qm47,4256,2169,4356,4096,2040,4645,377,181
2018ilpe_qm48,1736,5847,2704,4764,4156,4212,431,243
2018ilpe_qm49,4296,5442,648,3695,4655,4787,323,468
2018ilpe_qm5,1736,3695,4764,2220,4213,2826,277,329
2018ilpe_qm50,4143,2481,4330,81,3352,2358,430,20
2018ilpe_qm51,4156,4213,6237,4314,2169,5847,270,339
2018ilpe_qm52,6874,4241,4296,4256,4096,4212,235,354
2018ilpe_qm53,2081,1736,4645,1329,4143,2338,379,284
2018ilpe_qm54,648,4356,81,6651,2220,3695,121,379
2018ilpe_qm55,4787,4764,2040,1756,5442,2826,84,437
2018ilpe_qm56,4655,2704,2358,5822,4143,4241,266,371
2018ilpe_qm57,4213,1736,4212,4645,6651,3352,435,91
2018ilpe_qm58,4314,2338,3695,4096,5442,4156,420,221
2018ilpe_qm59,5847,2826,4296,2704,6874,4787,431,183
2018ilpe_qm6,81,4096,2704,1329,6237,5442,195,391
2018ilpe_qm60,1329,4330,2081,2040,1756,4256,341,384
2018ilpe_qm61,5822,2481,81,2169,4655,4764,399,139
2018ilpe_qm62,4356,6237,2826,648,2220,4212,387,172
2018ilpe_qm63,1756,6651,4096,2704,4314,4256,347,324
2018ilpe_qm64,2358,2040,4143,6874,1329,4156,390,181
2018ilpe_qm65,2220,5822,2169,4296,1736,4330,367,285
2018ilpe_qm66,4645,5442,3695,4764,3352,6237,603,306
2018ilpe_qm67,2081,4356,4213,4787,4241,81,423,102
2018ilpe_qm68,5847,2338,4156,2481,648,4655,152,452
2018ilpe_qm69,3695,1756,6874,5442,5822,6651,363,210
2018ilpe_qm7,4212,4787,5822,4143,4256,6651,158,377
2018ilpe_qm70,4241,4314,4096,1736,81,2040,273,436
2018ilpe_qm71,4212,4645,6237,4213,4296,4787,144,366
2018ilpe_qm72,2704,4330,2169,2826,2338,2358,366,324
2018ilpe_qm73,3352,4655,5847,1329,2220,4356,205,325
2018ilpe_qm74,2481,4764,4256,648,4143,2081,144,174
2018ilpe_qm8,2169,1736,4241,2481,5847,4645,317,384
2018ilpe_qm9,4330,6237,4314,4296,81,4655,304,194
2018ilpe_sf1m1,2481,1756,4645,2338,2081,2704,429,152
2018ilpe_sf1m2,2481,1756,4645,2338,2081,2704,448,264
2018ilpe_sf2m1,2826,3695,4096,1736,4143,4356,340,295
2018ilpe_sf2m2,2826,3695,4096,1736,4143,4356,229,430
2018ilpe_sf2m3,2826,3695,4096,1736,4143,4356,373,236
2018ilrr_f1m1,2451,4655,81,5934,111,1792,246,342
2018ilrr_f1m2,2451,4655,81,5934,111,1792,201,412
2018ilrr_qf1m1,2194,1736,6237,4292,4096,5847,462,197
2018ilrr_qf1m2,2194,1736,2704,5847,4096,1646,284,254
2018ilrr_qf2m1,2451,4655,81,5442,269,4213,453,217
2018ilrr_qf2m2,2451,4655,967,171,5442,4213,382,121
2018ilrr_qf3m1,4272,930,461,1625,6419,5041,240,216
2018ilrr_qf3m2,4272,3352,461,1625,6419,2081,274,294
2018ilrr_qf3m3,4272,930,461,1625,6419,2081,438,157
2018ilrr_qf4m1,4296,1732,4241,1792,5934,111,407,299
2018ilrr_qf4m2,4296,1732,2202,1792,111,167,322,335
2018ilrr_qf4m3,4296,1732,2202,5934,111,1792,245,383
2018ilrr_qm1,2704,1625,2202,6419,5442,461,297,379
2018ilrr_qm10,2194,6419,4292,967,4241,2039,272,239
2018ilrr_qm11,269,1625,1736,930,5934,1792,361,207
2018ilrr_qm12,111,2081,5442,4292,3352,4272,282,306
2018ilrr_qm13,269,2194,5847,6237,461,2704,279,320
2018ilrr_qm14,171,4213,4296,930,2039,2202,364,157
2018ilrr_qm15,6419,1736,4655,167,4096,4241,372,148
2018ilrr_qm16,5041,967,5934,2451,1732,1625,164,259
2018ilrr_qm17,81,1646,6419,1792,4292,171,253,290
2018ilrr_qm18,967,2202,6237,4272,2704,4655,160,280
2018ilrr_qm19,1625,4241,5934,111,2039,4096,315,197
